0.035714,0,0.035714,0,0.10714,0,0.035714,0.035714,0.17857,0,0.035714,0.035714,0,0.071429,0,0.10714,0,0,0,0.035714,0,0.17857,0,0.035714,0,0,0,0.035714,0,0,0,0,0,0,0,0,0,0,0,0.035714
0,0,0,0,0,0,0,0,0.375,0,0.125,0,0.125,0,0,0,0,0.125,0,0.125,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.14286,0,0,0.14286,0,0,0,0.28571,0.14286,0.14286,0,0.14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0
0.012658,0,0,0,0.16456,0.075949,0.037975,0.037975,0,0.17722,0.012658,0.1519,0,0.063291,0,0.1519,0,0,0,0.012658,0,0.063291,0,0.012658,0,0.012658,0,0.012658,0,0,0,0,0,0,0,0,0,0,0,0
0.047619,0,0,0,0.19048,0,0.071429,0,0.16667,0,0.095238,0,0.19048,0,0.16667,0,0,0,0,0,0,0,0,0.047619,0,0.02381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.055556,0,0,0,0.083333,0.13889,0,0,0,0.16667,0,0,0,0.27778,0,0,0,0.027778,0.027778,0,0,0.083333,0,0,0,0.055556,0,0,0,0.027778,0,0,0,0.027778,0,0,0,0,0,0.027778
0,0,0,0,0.081081,0,0.027027,0,0.10811,0,0,0,0.10811,0,0,0,0,0.027027,0,0,0,0.027027,0,0,0,0,0,0,0,0,0,0.59459,0,0,0.027027,0,0,0,0,0
0,0,0.011561,0,0,0.069364,0.0057803,0.028902,0,0.16185,0.011561,0.075145,0,0.13873,0.017341,0.18497,0,0.028902,0,0.023121,0,0.12717,0,0.057803,0,0,0,0.040462,0,0,0,0,0,0,0,0,0,0,0,0.017341
0.026087,0,0,0,0.11304,0,0.052174,0,0.2087,0,0.11304,0,0.2,0,0.095652,0,0,0.06087,0,0.026087,0,0.043478,0,0.043478,0,0,0.0086957,0.0086957,0,0,0,0,0,0,0,0,0,0,0,0
0.012658,0.012658,0,0,0,0.050633,0,0,0.025316,0.3038,0.012658,0,0,0.26582,0.037975,0,0,0.025316,0.025316,0,0,0.13924,0,0,0,0.025316,0,0.025316,0,0,0,0,0,0,0,0,0,0,0,0.037975
0.016949,0,0,0,0.11864,0,0,0,0.25424,0,0,0,0.15254,0,0,0,0,0.050847,0,0,0,0.050847,0.016949,0,0,0,0.016949,0.32203,0,0,0,0,0,0,0,0,0,0,0,0
0,0.011628,0,0.005814,0,0.026163,0.002907,0.014535,0,0.040698,0.002907,0.037791,0,0.31977,0.026163,0.2907,0,0.0087209,0,0.014535,0,0.043605,0,0.11628,0,0,0,0.014535,0,0,0,0.0087209,0,0,0,0.002907,0,0,0,0.011628
0.0034483,0,0.0034483,0,0.024138,0,0.0068966,0,0.048276,0,0.058621,0,0.33793,0,0.34483,0,0,0.024138,0,0.041379,0,0.013793,0,0.082759,0,0,0,0.0034483,0,0,0,0,0,0,0,0,0,0,0,0.0068966
0,0.013825,0,0,0.0046083,0.02765,0.023041,0,0.0046083,0.12903,0.0092166,0,0.046083,0.46083,0.10138,0,0,0.023041,0.0046083,0.0046083,0,0.069124,0.02765,0.032258,0,0.013825,0,0,0,0.0046083,0,0,0,0,0,0,0,0,0,0
0.0061728,0,0,0,0.024691,0,0,0,0.17284,0,0,0,0.64198,0,0,0,0,0.037037,0,0,0,0.098765,0.0061728,0,0,0,0,0,0,0.0061728,0,0,0,0.0061728,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.042254,0,0,0,0.014085,0,0,0,0.11268,0,0.070423,0,0.15493,0,0.16901,0,0,0,0,0.12676,0,0,0,0.23944,0,0,0,0.042254,0,0,0,0,0,0,0,0.014085,0,0,0,0.014085
0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019608,0,0,0,0,0,0,0,0.19608,0,0,0,0.31373,0,0,0,0,0.17647,0.019608,0,0,0.21569,0.019608,0,0,0.039216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011976,0,0.011976,0,0.041916,0,0.035928,0,0.1018,0,0.13174,0,0,0,0.19162,0.071856,0,0,0,0.05988,0,0,0,0.23353,0,0,0,0.041916,0,0,0,0.023952,0,0,0,0.017964,0,0,0,0.023952
0.083333,0,0,0,0,0,0.083333,0,0.083333,0,0,0,0,0,0.41667,0.083333,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025,0,0.00625,0,0.0375,0,0.00625,0,0.13125,0,0,0,0.2875,0.075,0.0375,0,0,0.1,0.00625,0,0,0.2125,0.0125,0,0,0.0375,0,0,0,0.00625,0,0,0,0.0125,0,0,0,0,0,0.00625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076923,0,0,0,0,0,0,0,0,0,0.23077,0,0,0,0.076923,0,0,0,0,0.076923,0,0,0,0.19231,0,0,0,0.19231,0,0,0,0.076923,0,0,0,0.038462,0,0,0,0.038462
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017544,0,0,0,0.017544,0,0,0,0.15789,0,0.035088,0.31579,0.052632,0,0.017544,0,0,0.017544,0,0,0,0.10526,0,0,0,0.087719,0,0,0,0.052632,0,0,0,0.052632,0,0,0,0,0,0.070175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.21429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14286,0,0,0,0.14286,0,0,0,0.14286,0,0,0,0.21429,0,0,0,0.14286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.029412,0,0,0.67647,0,0,0,0,0.029412,0,0,0,0,0,0,0,0,0.11765,0,0,0,0.058824,0,0,0,0.029412,0,0,0,0,0,0,0,0,0,0.058824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.13333,0,0,0,0.2,0,0,0,0,0,0,0,0.13333,0,0,0,0.26667
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.090909,0,0,0,0,0,0,0,0,0.090909,0,0,0,0.18182,0,0,0,0,0,0,0,0.18182,0,0,0,0.18182,0,0,0,0,0,0.27273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0032573,0,0,0,0.0032573,0,0,0,0.009772,0,0,0.0032573,0.016287,0,0,0,0,0.0065147,0,0,0,0.029316,0.0032573,0,0,0.0065147,0,0,0,0.013029,0,0.0032573,0,0.019544,0,0,0,0,0,0.88274
